Input,Output
-94.6000000000085,-0.344982736426771
-94.5000000000086,-0.249554713313528
-94.4000000000086,-0.151633221996664
-94.3000000000086,-0.052196661648888
-94.2000000000086,0.047761430488147
-94.1000000000086,0.147242306199589
-94.0000000000086,0.245251985459319
-93.9000000000086,0.340811187949869
-93.8000000000086,0.432965117707611
-93.7000000000086,0.520793003128473
-93.6000000000086,0.603417297013354
-93.5000000000087,0.680012444729707
-93.4000000000087,0.749813132880562
-93.3000000000087,0.812121936062944
-93.2000000000087,0.866316285311999
-93.1000000000087,0.911854688604317
-93.0000000000087,0.948282141267187
-92.9000000000087,0.975234672234913
-92.8000000000087,0.992442980727396
-92.7000000000087,0.999735127014485
-92.6000000000087,0.997038250380943
-92.5000000000088,0.984379297126626
-92.4000000000088,0.961884751327952
-92.3000000000088,0.929779371050837
-92.2000000000088,0.888383942642387
-92.1000000000088,0.838112075539738
-92.0000000000088,0.779466069621315
-91.9000000000088,0.713031896392474
-91.8000000000088,0.639473344151879
-91.7000000000088,0.559525385638302
-91.6000000000088,0.473986834425931
-91.5000000000089,0.383712363443206
-91.4000000000089,0.289603965363388
-91.3000000000089,0.192601940192003
-91.2000000000089,0.093675500099971
-91.1000000000089,-0.006186914624071
-91.0000000000089,-0.105987511742311
-90.9000000000089,-0.204729116678021
-90.8000000000089,-0.301425135954348
-90.7000000000089,-0.395109414910122
-90.6000000000089,-0.48484589119791
-90.500000000009,-0.569737947609605
-90.400000000009,-0.648937370779113
-90.300000000009,-0.721652826249971
-90.200000000009,-0.78715776522764
-90.100000000009,-0.844797684014928
-90.000000000009,-0.893996663596527
-89.900000000009,-0.934263124031473
-89.800000000009,-0.965194736157433
-89.700000000009,-0.986482441530669
-89.6000000000091,-0.997913540435873
-89.5000000000091,-0.999373817111404
-89.4000000000091,-0.990848680955422
-89.3000000000091,-0.972423312310363
-89.2000000000091,-0.944281811369114
-89.1000000000091,-0.90670535870673
-89.0000000000091,-0.860069405817093
-88.9000000000091,-0.804839923725688
-88.8000000000091,-0.741568747161117
-88.7000000000091,-0.670888060804949
-88.6000000000091,-0.593504082711339
-88.5000000000091,-0.510190008009634
-88.4000000000092,-0.421778283394292
-88.3000000000092,-0.329152289592652
-88.2000000000092,-0.23323751491667
-88.1000000000092,-0.134992308089714
-88.0000000000092,-0.035398302742849
-87.9000000000092,0.064549390743884
-87.8000000000092,0.163852128055511
-87.7000000000092,0.261517709065919
-87.6000000000093,0.35657029157359
-87.5000000000093,0.448060141594339
-87.4000000000093,0.535073122789268
-87.3000000000093,0.616739830212936
-87.2000000000093,0.692244277120212
-87.1000000000093,0.760832048036038
-87.0000000000093,0.821817836625527
-86.9000000000093,0.874592293048307
-86.8000000000093,0.918628112380732
-86.7000000000093,0.953485303272332
-86.6000000000093,0.97881558419397
-86.5000000000094,0.994365863351762
-86.4000000000094,0.999980767496597
-86.3000000000094,0.995604194362304
-86.2000000000094,0.981279873220934
-86.1000000000094,0.957150927954343
-86.0000000000094,0.923458447007664
-85.9000000000094,0.880539074513271
-85.8000000000094,0.828821646653856
-85.7000000000094,0.768822906873087
-85.6000000000094,0.701142342745919
-85.5000000000095,0.626456196096869
-85.4000000000095,0.545510706215306
-85.3000000000095,0.459114653679119
-85.2000000000095,0.368131279286485
-85.1000000000095,0.273469658839244
-85.0000000000095,0.176075619957946
-84.9000000000095,0.076922291684876
-84.8000000000095,-0.02299961869958
-84.7000000000095,-0.122691724496653
-84.6000000000096,-0.221157935139034
-84.5000000000096,-0.317414408798613
-84.4000000000096,-0.410499382608731
-84.3000000000096,-0.499482782280866
-84.2000000000096,-0.58347551509952
-84.1000000000096,-0.661638353442663
-84.0000000000096,-0.73319032006676
-83.9000000000096,-0.797416491373258
-83.8000000000096,-0.853675140688802
-83.7000000000096,-0.901404150186068
-83.6000000000096,-0.940126627379268
-83.5000000000096,-0.969455670076248
-83.4000000000097,-0.989098232177266
-83.3000000000097,-0.998858051694774
-83.2000000000097,-0.998637611738326
-83.1000000000097,-0.988439114871095
-83.0000000000097,-0.968364461102607
-82.9000000000097,-0.938614229737514
-82.8000000000097,-0.899485675253499
-82.7000000000097,-0.851369757232792
-82.6000000000098,-0.794747234023236
-82.5000000000098,-0.730183859159828
-82.4000000000098,-0.658324728542389
-82.3000000000098,-0.579887834850589
-82.2000000000098,-0.495656893598386
-82.1000000000098,-0.406473512507734
-82.0000000000098,-0.313228782442397
-81.9000000000098,-0.216854373922553
-81.8000000000098,-0.118313228181001
-81.7000000000098,-0.018589935772633
-81.6000000000098,0.081319101128975
-81.5000000000098,0.180415624452622
-81.4000000000098,0.277709494494216
-81.3000000000099,0.372228583065364
-81.2000000000099,0.463028486676949
-81.1000000000099,0.549201962706526
-81.0000000000099,0.629887994266761
-80.9000000000099,0.704280393201583
-80.8000000000099,0.771635855251683
-80.7000000000099,0.831281386905001
-80.6000000000099,0.882621029725468
-80.50000000001,0.925141814972642
-80.40000000001,0.958418889015836
-80.30000000001,0.982119758331145
-80.20000000001,0.996007611666844
-80.10000000001,0.999943686183113
-80.00000000001,0.99388865392448
-79.90000000001,0.977903014771742
-79.80000000001,0.952146491947167
-79.70000000001,0.916876436112847
-79.60000000001,0.872445254007938
-79.5000000000101,0.819296887317041
-79.4000000000101,0.757962376951627
-79.3000000000101,0.689054557064756
-79.2000000000101,0.613261931814848
-79.1000000000101,0.531341796059689
-79.0000000000101,0.444112668716561
-78.9000000000101,0.352446114391736
-78.8000000000101,0.257258034995106
-78.7000000000101,0.159499518351018
-78.6000000000101,0.060147335243085
-78.5000000000102,-0.039805820156531
-78.4000000000102,-0.139361248959184
-78.3000000000102,-0.237524226228955
-78.2000000000102,-0.333313939945318
-78.1000000000102,-0.425773290952687
-78.0000000000102,-0.513978455978783
-77.9000000000102,-0.597048118171441
-77.8000000000102,-0.674152272925199
-77.7000000000102,-0.744520521012994
-77.6000000000102,-0.807449766160602
-77.5000000000103,-0.862311240152141
-77.4000000000103,-0.908556785274273
-77.3000000000103,-0.945724331326896
-77.2000000000103,-0.973442512475803
-77.1000000000103,-0.991434377817364
-77.0000000000103,-0.999520158580412
-76.9000000000103,-0.997619064316363
-76.8000000000103,-0.985750090130684
-76.7000000000103,-0.964031826890082
-76.6000000000103,-0.932681276301747
-76.5000000000103,-0.892011682704047
-76.4000000000104,-0.842429403232636
-76.3000000000104,-0.784429847634256
-76.2000000000104,-0.718592528296349
-76.1000000000104,-0.645575269950825
-76.0000000000104,-0.566107636906755
-75.9000000000104,-0.480983643485019
-75.8000000000104,-0.391053820489636
-75.7000000000104,-0.29721671698514
-75.6000000000104,-0.200409922291301
-75.5000000000104,-0.10160069790064
-75.4000000000105,-0.001776312921296
-75.3000000000105,0.098065820389601
-75.2000000000105,0.196928112439416
-75.1000000000105,0.293822763885501
-75.0000000000105,0.38778163539975
-74.9000000000105,0.477865920996652
-74.8000000000105,0.563175528272415
-74.7000000000105,0.642858071830773
-74.6000000000105,0.716117390036024
-74.5000000000105,0.782221499996973
-74.4000000000106,0.840509911297996
-74.3000000000106,0.890400225400977
-74.2000000000106,0.931393954778935
-74.1000000000106,0.963081503638647
-74.0000000000106,0.985146260466427
-73.9000000000106,0.997367761505686
-73.8000000000106,0.99962389355793
-73.7000000000106,0.991892114097474
-73.6000000000106,0.974249676508897
-73.5000000000106,0.946872858196771
-73.4000000000107,0.910035199280103
-73.3000000000107,0.864104769469866
-73.2000000000107,0.809540490438149
-73.1000000000107,0.746887550424492
-73.0000000000107,0.676771956895185
-72.9000000000107,0.599894281683649
-72.8000000000107,0.517022661108227
-72.7000000000107,0.428985121007971
-72.6000000000107,0.336661303382231
-72.5000000000108,0.240973677298528
-72.4000000000108,0.142878321886579
-72.3000000000108,0.04335537351162
-72.2000000000108,-0.056600767424086
-72.1000000000108,-0.155991372201403
-72.0000000000108,-0.25382336275159
-71.9000000000108,-0.349119234164012
-71.8000000000108,-0.44092682159213
-71.7000000000108,-0.528328813969942
-71.6000000000108,-0.610451919480855
-71.5000000000109,-0.686475591200881
-71.4000000000109,-0.755640225732301
-71.3000000000109,-0.817254752909653
-71.2000000000109,-0.870703540744438
-71.1000000000109,-0.915452546616424
-71.0000000000109,-0.951054653251006
-70.9000000000109,-0.977154136167176
-70.8000000000109,-0.993490217958976
-70.7000000000109,-0.999899673897138
-70.6000000000109,-0.996318462816609
-70.500000000011,-0.982782366994717
-70.400000000011,-0.959426634626473
-70.300000000011,-0.926484628469322
-70.200000000011,-0.884285494159607
-70.100000000011,-0.83325087149818
-70.000000000011,-0.773890681564855
-69.900000000011,-0.706798031755583
-69.800000000011,-0.632643289649388
-69.700000000011,-0.552167384917074
-69.600000000011,-0.466174406196941
-69.5000000000111,-0.375523566906872
-69.4000000000111,-0.281120620267845
-69.3000000000111,-0.183908809317224
-69.2000000000111,-0.08485944233609
-69.1000000000111,0.015037812142078
-69.0000000000111,0.114784813772162
-68.9000000000111,0.21338492348585
-68.8000000000111,0.309852961579731
-68.7000000000111,0.403225051305294
-68.6000000000111,0.492568249606695
-68.5000000000112,0.576989868779431
-68.4000000000112,0.655646395910829
-68.3000000000112,0.72775192098217
-68.2000000000112,0.792585989421852
-68.1000000000112,0.849500800649335
-68.0000000000112,0.897927680684362
-67.9000000000112,0.937382764149421
-67.8000000000112,0.967471828892641
-67.7000000000112,0.98789423492524
-67.6000000000112,0.998445928316885
-67.5000000000113,0.999021480035133
-67.4000000000113,0.989615139357467
-67.3000000000113,0.970320891330616
-67.2000000000113,0.941331517703038
-67.1000000000113,0.902936670713398
-67.0000000000113,0.855519978981172
-66.9000000000113,0.799555214416273
-66.8000000000113,0.735601558446752
-66.7000000000113,0.66429801486277
-66.6000000000113,0.586357025102008
-66.5000000000114,0.502557349770304
-66.4000000000114,0.413736287523057
-66.3000000000114,0.320781309053913
-66.2000000000114,0.22462118978092
-66.1000000000114,0.126216729829516
-66.0000000000114,0.02655115403536
-65.9000000000114,-0.073379712113259
-65.8000000000114,-0.172577392434564
-65.7000000000114,-0.270050736497165
-65.6000000000114,-0.364825822867591
-65.5000000000115,-0.455955690211296
-65.4000000000115,-0.542529799017336
-65.3000000000115,-0.623683129408103
-65.2000000000115,-0.698604824132048
-65.1000000000115,-0.76654629038133
-65.0000000000115,-0.826828679483637
-64.9000000000115,-0.878849669733762
-64.8000000000115,-0.922089484592992
-64.7000000000115,-0.95611608612443
-64.6000000000115,-0.980589491773272
-64.5000000000116,-0.995265171360105
-64.4000000000116,-0.999996490345637
-64.3000000000116,-0.994736174954528
-64.2000000000116,-0.97953678451934
-64.1000000000116,-0.954550186325047
-64.0000000000116,-0.920026038201335
-63.9000000000116,-0.876309294024097
-63.8000000000116,-0.823836757050307
-63.7000000000116,-0.763132715524296
-63.6000000000117,-0.694803704162915
-63.5000000000117,-0.619532443861098
-63.4000000000117,-0.538071020170421
-63.3000000000117,-0.451233368708833
-63.2000000000117,-0.359887142585041
-63.1000000000117,-0.2649450430954
-63.0000000000117,-0.167355700314337
-62.9000000000117,-0.068094194696188
-62.8000000000117,0.031847685606432
-62.7000000000117,0.131471354361918
-62.6000000000118,0.229781404803257
-62.5000000000118,0.325795555403451
-62.4000000000118,0.418554464507746
-62.3000000000118,0.507131315758391
-62.2000000000118,0.590641078537293
-62.1000000000118,0.668249350899446
-62.0000000000118,0.739180696641279
-61.9000000000118,0.802726393202917
-61.8000000000118,0.85825151298975
-61.7000000000118,0.905201267359021
-61.6000000000119,0.943106549884594
-61.5000000000119,0.971588623513304
-61.4000000000119,0.99036290478037
-61.3000000000119,0.999241807273322
-61.2000000000119,0.998136615933429
-61.1000000000119,0.987058373467228
-61.0000000000119,0.966117770011463
-60.9000000000119,0.935524037153825
-60.8000000000119,0.895582857360074
-60.7000000000119,0.846693309695917
-60.6000000000119,0.789343882360884
-60.500000000012,0.724107591875692
-60.400000000012,0.651636257690626
-60.300000000012,0.572653989421035
-60.200000000012,0.487949951783381
-60.100000000012,0.398370479522317
-60.000000000012,0.30481062111364
-59.900000000012,0.208205195735805
-59.800000000012,0.109519452865651
-59.700000000012,0.009739427824782
-59.600000000012,-0.090137910359471
-59.5000000000121,-0.189114620339058
-59.4000000000121,-0.2862017595452
-59.3000000000121,-0.380429265375677
-59.2000000000121,-0.47085564773973
-59.1000000000121,-0.556577396115752
-59.0000000000121,-0.636738007129813
-58.9000000000121,-0.710536542454225
-58.8000000000121,-0.777235631518599
-58.7000000000121,-0.836168839072783
-58.6000000000121,-0.886747323987615
-58.5000000000122,-0.928465722760866
-58.4000000000122,-0.960907198942254
-58.3000000000122,-0.9837476080255
-58.2000000000122,-0.996758736193085
-58.1000000000122,-0.999810580553262
-58.0000000000122,-0.992872648085992
-57.9000000000122,-0.976014260319109
-57.8000000000122,-0.949403860690539
-57.7000000000122,-0.913307331517142
-57.6000000000122,-0.868085337386499
-57.5000000000123,-0.814189721515547
-57.4000000000123,-0.752158991082552
-57.3000000000123,-0.682612936641377
-57.2000000000123,-0.60624643937911
-57.1000000000123,-0.523822528092997
-57.0000000000123,-0.436164755258899
-56.9000000000123,-0.344148968367142
-56.8000000000123,-0.248694558743985
-56.7000000000123,-0.150755275297349
-56.6000000000124,-0.051309694973025
-56.5000000000124,0.048648554862753
-56.4000000000124,0.148120724419416
-56.3000000000124,0.246112920659869
-56.2000000000124,0.341646037951219
-56.1000000000124,0.433765540964525
-56.0000000000124,0.521551002076327
-55.9000000000124,0.604125297977235
-55.8000000000124,0.680663373598029
-55.7000000000124,0.75040048578722
-55.6000000000124,0.812639844371857
-55.5000000000125,0.866759574254551
-55.4000000000125,0.912218928983916
-55.3000000000125,0.948563693714358
-55.2000000000125,0.975430723570682
-55.1000000000125,0.992551572071618
-55.0000000000125,0.999755173358343
-54.9000000000125,0.996969551427997
-54.8000000000125,0.984222539294103
-54.7000000000125,0.961641500888303
-54.6000000000125,0.929452058482043
-54.5000000000126,0.887975838343434
-54.4000000000126,0.837627257153886
-54.3000000000126,0.778909381293624
-54.2000000000126,0.71240890036868
-54.1000000000126,0.638790265202325
-54.0000000000126,0.55878904886207
-53.9000000000126,0.473204597056676
-53.8000000000126,0.382892041338135
-53.7000000000126,0.288753754909839
-53.6000000000126,0.191730336411772
-53.5000000000126,0.092791211769902
-53.4000000000127,-0.007075051987276
-53.3000000000127,-0.106870624163685
-53.2000000000127,-0.205598380390196
-53.1000000000127,-0.302271865561637
-53.0000000000127,-0.395925150170168
-52.9000000000127,-0.485622481553667
-52.8000000000127,-0.570467633626932
-52.7000000000127,-0.649612861676515
-52.6000000000127,-0.722267372745702
-52.5000000000127,-0.787705226976265
-52.4000000000128,-0.845272590959604
-52.3000000000128,-0.894394270624055
-52.2000000000128,-0.93457945838387
-52.1000000000128,-0.96542663712641
-52.0000000000128,-0.986627592038398
-51.9000000000128,-0.997970490186465
-51.8000000000128,-0.999341997081776
-51.7000000000128,-0.990728409080792
-51.6000000000128,-0.972215790307545
-51.5000000000128,-0.943989112729358
-51.4000000000129,-0.906330407978095
-51.3000000000129,-0.859615949383317
-51.2000000000129,-0.804312492373573
-51.1000000000129,-0.74097261081038
-51.0000000000129,-0.670229175852951
-50.9000000000129,-0.59278903251871
-50.8000000000129,-0.509425937121545
-50.7000000000129,-0.420972826154488
-50.600000000013,-0.328313493863639
-50.500000000013,-0.23237376166809
-50.400000000013,-0.134112227658507
-50.300000000013,-0.03451068860177
-50.200000000013,0.06543566984776
-50.100000000013,0.164728216714328
-50.000000000013,0.262374853691395
-49.900000000013,0.357399927859947
-49.800000000013,0.44885398009006
-49.700000000013,0.535823231722512
-49.600000000013,0.617438714743206
-49.5000000000131,0.692884954224289
-49.4000000000131,0.761408116280079
-49.3000000000131,0.82232354012606
-49.2000000000131,0.875022578983111
-49.1000000000131,0.918978681474988
-49.0000000000131,0.953752652755533
-48.9000000000131,0.978997042798457
-48.8000000000131,0.994459618003137
-48.7000000000131,0.999985881429375
-48.6000000000132,0.995520616479759
-48.5000000000132,0.981108438605643
-48.4000000000132,0.956893349524312
-48.3000000000132,0.923117298401422
-48.2000000000132,0.880117764374916
-48.1000000000132,0.82832438457503
-48.0000000000132,0.768254661332109
-47.9000000000132,0.700508791464406
-47.8000000000132,0.625763669309793
-47.7000000000132,0.544766123421406
-47.6000000000132,0.458325454503531
-47.5000000000132,0.36730534914651
-47.4000000000133,0.272615250155823
-47.3000000000133,0.175201269700229
-47.2000000000133,0.076036736071602
-47.1000000000133,-0.023887531489448
-47.0000000000133,-0.123573122732025
-46.9000000000133,-0.222024012180106
-46.8000000000133,-0.318256511089865
-46.7000000000133,-0.41130909614243
-46.6000000000134,-0.500252016667026
-46.5000000000134,-0.584196584402444
-46.4000000000134,-0.662304052976229
-46.3000000000134,-0.733793998381289
-46.2000000000134,-0.797952116714571
-46.1000000000134,-0.854137361265543
-46.0000000000134,-0.901788347643024
-45.9000000000134,-0.940428962942443
-45.8000000000134,-0.969673122908639
-45.7000000000134,-0.989228629562051
-45.6000000000134,-0.998900090744391
-45.5000000000134,-0.998590872412484
-45.4000000000135,-0.988304064173688
-45.3000000000135,-0.968142448415566
-45.2000000000135,-0.938307473338218
-45.1000000000135,-0.899097240150489
-45.0000000000135,-0.85090352454121
-44.9000000000135,-0.794207862186027
-44.8000000000135,-0.729576737402096
-44.7000000000135,-0.65765592302405
-44.6000000000136,-0.579164028055317
-44.5000000000136,-0.494885317564409
-44.4000000000136,-0.405661876567734
-44.3000000000136,-0.312385196194383
-44.2000000000136,-0.215987266201475
-44.1000000000136,-0.11743126284058
-44.0000000000136,-0.017701925119026
-43.9000000000136,0.082204284386868
-43.8000000000136,0.181289135856292
-43.7000000000136,0.278562606206461
-43.6000000000136,0.373052771075971
-43.5000000000136,0.463815515971741
-43.4000000000137,0.549943969548948
-43.3000000000137,0.630577564769707
-43.2000000000137,0.704910637404541
-43.1000000000137,0.772200475962908
-43.0000000000137,0.831774742620994
-42.9000000000137,0.883038190998986
-42.8000000000137,0.925478613666136
-42.7000000000137,0.958671959948091
-42.6000000000138,0.982286572901058
-42.5000000000138,0.996086503118378
-42.4000000000138,0.999933866258962
-42.3000000000138,0.993790220742078
-42.2000000000138,0.977716951842912
-42.1000000000138,0.951874658351187
-42.0000000000138,0.916521547921159
-41.9000000000138,0.872010857146038
-41.8000000000138,0.818787322134782
-41.7000000000138,0.75738273485586
-41.6000000000138,0.688410629647705
-41.5000000000138,0.61256015298641
-41.4000000000138,0.530589177761942
-41.3000000000139,0.443316730862766
-41.2000000000139,0.351614809729814
-41.1000000000139,0.256399669646445
-41.0000000000139,0.158622668818431
-40.9000000000139,0.059260762717267
-40.8000000000139,-0.040693257335964
-40.700000000014,-0.140240683813269
-40.600000000014,-0.238386871735346
-40.500000000014,-0.334151176835268
-40.400000000014,-0.426576753831945
-40.300000000014,-0.514740116911862
-40.200000000014,-0.597760366894056
-40.100000000014,-0.674807992883552
-40.000000000014,-0.745113160470004
-39.900000000014,-0.807973403658725
-39.800000000014,-0.862760643678587
-39.700000000014,-0.908927464537566
-39.600000000014,-0.946012582622359
-39.500000000014,-0.973645455691776
-39.4000000000141,-0.991549985212315
-39.3000000000141,-0.999547275043468
-39.2000000000141,-0.997557418908789
-39.1000000000141,-0.985600298793015
-39.0000000000141,-0.963795386287847
-38.9000000000141,-0.932360548871288
-38.8000000000141,-0.89160987304783
-38.7000000000141,-0.841950526099934
-38.6000000000141,-0.783878687807077
-38.5000000000142,-0.717974592781496
-38.4000000000142,-0.64489673295569
-38.3000000000142,-0.565375278148709
-38.2000000000142,-0.480204780450687
-38.1000000000142,-0.390236235320998
-38.0000000000142,-0.296368578722958
-37.9000000000142,-0.199539705252719
-37.8000000000142,-0.100717097006653
-37.7000000000142,-0.000888156819943
-37.6000000000142,0.098949657536127
-37.5000000000142,0.197798799622504
-37.4000000000143,0.294671601486617
-37.3000000000143,0.388600142114184
-37.2000000000143,0.478645918575875
-37.1000000000143,0.563909223238462
-37.0000000000143,0.643538133346057
-36.9000000000143,0.716737023150683
-36.8000000000143,0.782774513541749
-36.7000000000143,0.840990779744343
-36.6000000000143,0.890804144070343
-36.5000000000144,0.931716887849493
-36.4000000000144,0.963320224469907
-36.3000000000144,0.985298383838749
-36.2000000000144,0.997431767452619
-36.1000000000144,0.999599142553211
-36.0000000000144,0.99177885344496
-35.9000000000144,0.974049037871589
-35.8000000000144,0.946586846289611
-35.7000000000144,0.909666671839519
-35.6000000000144,0.86365740870023
-35.5000000000144,0.809018766220393
-35.4000000000145,0.74629667565455
-35.3000000000145,0.676117835398434
-35.2000000000145,0.599183449225859
-35.1000000000145,0.516262220092335
-35.0000000000145,0.42818266950925
-34.9000000000145,0.335824859230802
-34.8000000000145,0.240111597967859
-34.7000000000145,0.141999220988392
-34.6000000000145,0.042468034731483
-34.5000000000145,-0.057487478090397
-34.4000000000146,-0.156868595034031
-34.3000000000146,-0.254682332829949
-34.2000000000146,-0.349951368943017
-34.1000000000146,-0.441723806656124
-34.0000000000146,-0.529082686107627
-33.9000000000146,-0.611155146251028
-33.8000000000146,-0.68712114619412
-33.7000000000146,-0.756221658776495
-33.6000000000146,-0.817766254518021
-33.5000000000146,-0.871140000161989
-33.4000000000147,-0.915809602884926
-33.3000000000147,-0.951328738782259
-33.2000000000147,-0.977342512389151
-33.1000000000147,-0.993591002678735
-33.0000000000147,-0.999911860107072
-32.9000000000147,-0.996241928756137
-32.8000000000147,-0.982617877366875
-32.7000000000147,-0.959175832957248
-32.6000000000147,-0.926150020686089
-32.5000000000148,-0.88387042355273
-32.4000000000148,-0.83275948531595
-32.3000000000148,-0.773327889575582
-32.2000000000148,-0.706169457190789
-32.1000000000148,-0.631955213018356
-32.0000000000148,-0.551426681254043
-31.9000000000148,-0.465388476368068
-31.8000000000148,-0.374700263663201
-31.7000000000148,-0.280268169783251
-31.6000000000148,-0.183035728995167
-31.5000000000149,-0.083974455706559
-31.4000000000149,0.015925862585232
-31.3000000000149,0.115667054922462
-31.2000000000149,0.214252540281351
-31.1000000000149,0.310697285080223
-31.0000000000149,0.404037645309442
-30.9000000000149,0.493340994943818
-30.8000000000149,0.577715044433544
-30.7000000000149,0.656316756166519
-30.6000000000149,0.728360767821355
-30.5000000000149,0.79312723944818
-30.400000000015,0.849969045871448
-30.300000000015,0.898318242550782
-30.200000000015,0.93769174029508
-30.100000000015,0.967696132130024
-30.000000000015,0.988031624090547
-29.900000000015,0.998495030662991
-29.800000000015,0.998981804947627
-29.700000000015,0.989487083256708
-29.600000000015,0.970105733710832
-29.5000000000151,0.94103140834805
-29.4000000000151,0.902554608216674
-29.3000000000151,0.855059780784887
-29.2000000000151,0.799021478668682
-29.1000000000151,0.734999618059006
-29.0000000000151,0.663633884224257
-28.9000000000151,0.585637339986536
-28.8000000000151,0.501789301033662
-28.7000000000151,0.412927549254327
-28.6000000000151,0.319939961898544
-28.5000000000151,0.223755640201561
-28.4000000000152,0.125335626111465
-28.3000000000152,0.025663299875714
-28.2000000000152,-0.074265445569208
-28.1000000000152,-0.173452155230924
-28.0000000000152,-0.270905788293232
-27.9000000000152,-0.365652620268462
-27.8000000000152,-0.456745972130656
-27.7000000000152,-0.543275669219467
-27.6000000000152,-0.624377135404497
-27.5000000000153,-0.699240031644187
-27.4000000000153,-0.767116352625735
-27.3000000000153,-0.827327900586799
-27.2000000000153,-0.879273061643446
-27.1000000000153,-0.922432816917184
-27.0000000000153,-0.956375928400036
-26.9000000000153,-0.980763247742167
-26.8000000000153,-0.995351104910083
-26.7000000000153,-0.999993742857075
-26.6000000000153,-0.994644773879424
-26.5000000000153,-0.979357643107019
-26.4000000000154,-0.954285094497286
-26.3000000000154,-0.919677644668051
-26.2000000000154,-0.875881079818317
-26.1000000000154,-0.82333300074682
-26.0000000000154,-0.762558450489568
-25.9000000000154,-0.694164668263336
-25.8000000000154,-0.618835022132148
-25.7000000000154,-0.537322181019479
-25.6000000000154,-0.450440594289162
-25.5000000000155,-0.359058354036599
-25.4000000000155,-0.264088521399389
-25.3000000000155,-0.166480003552415
-25.2000000000155,-0.067208072540919
-25.1000000000155,0.032735379315371
-25.0000000000155,0.132351750082419
-24.9000000000155,0.230645705912289
-24.8000000000155,0.326635126090045
-24.7000000000155,0.419360916059127
-24.6000000000155,0.507896590377236
-24.5000000000155,0.591357529852587
-24.4000000000156,0.668909820366462
-24.3000000000156,0.739778585067426
-24.2000000000156,0.803255726684667
-24.1000000000156,0.858707002601937
-24.0000000000156,0.905578362000005
-23.9000000000156,0.943401481749378
-23.8000000000156,0.971798445740181
-23.7000000000156,0.990485520895007
-23.6000000000157,0.999275992136032
-23.5000000000157,0.998082027980366
-23.4000000000157,0.986915558123175
-23.3000000000157,0.965888154240128
-23.2000000000157,0.93520991520009
-23.1000000000157,0.895187367826671
-23.0000000000157,0.84622040418353
-22.9000000000157,0.788798285985081
-22.8000000000157,0.723494756055102
-22.7000000000157,0.650962305678191
-22.6000000000157,0.571925655122474
-22.5000000000157,0.48717451247426
-22.4000000000157,0.397555683135887
-22.3000000000158,0.303964608826058
-22.2000000000158,0.207336420622207
-22.1000000000158,0.108636595439782
-22.0000000000158,0.008851309306206
-21.9000000000158,-0.091022416184104
-21.8000000000158,-0.189986675779913
-21.7000000000158,-0.287052651312574
-21.6000000000159,-0.381250491640285
-21.5000000000159,-0.471639003080212
-21.4000000000159,-0.557315053504488
-21.3000000000159,-0.637422596138011
-21.2000000000159,-0.71116122289482
-21.1000000000159,-0.777794161791112
-21.0000000000159,-0.836655638527354
-20.9000000000159,-0.887157528685003
-20.8000000000159,-0.928795234071338
-20.7000000000159,-0.961152724497718
-20.6000000000159,-0.983906694615768
-20.5000000000159,-0.996829794277531
-20.400000000016,-0.999792900142994
-20.300000000016,-0.992766405837826
-20.200000000016,-0.975820517770471
-20.100000000016,-0.949124553652931
-20.000000000016,-0.912945250734158
-19.900000000016,-0.867644100649627
-19.800000000016,-0.813673737516413
-19.700000000016,-0.751573415362715
-19.6000000000161,-0.681963620079875
-19.5000000000161,-0.60553986973238
-19.4000000000161,-0.523065765171389
-19.3000000000161,-0.435365360387359
-19.2000000000161,-0.343314928834994
-19.1000000000161,-0.247834207998538
-19.0000000000161,-0.149877209678857
-18.9000000000161,-0.050422687822913
-18.8000000000161,0.049535640862262
-18.7000000000161,0.148999025798246
-18.6000000000161,0.246973661720984
-18.5000000000161,0.342480618454445
-18.4000000000162,0.434565622057351
-18.3000000000162,0.522308589612932
-18.2000000000162,0.604832822393391
-18.1000000000162,0.681313765543647
-18.0000000000162,0.750987246760979
-17.9000000000162,0.813157111652055
-17.8000000000162,0.867202179477509
-17.7000000000162,0.912582449784553
-17.6000000000163,0.948844497912993
-17.5000000000163,0.97562600546459
-17.4000000000163,0.992659380468666
-17.3000000000163,0.999774431072666
-17.2000000000163,0.996900066042877
-17.1000000000163,0.984065005084538
-17.0000000000163,0.961397491884046
-16.9000000000163,0.929124012740403
-16.8000000000163,0.887567033589025
-16.7000000000163,0.83714177802868
-16.6000000000163,0.778352078544554
-16.5000000000163,0.711785342380602
-16.4000000000163,0.638106682360536
-16.3000000000164,0.558052271300373
-16.2000000000164,0.472421986412911
-16.1000000000164,0.382071417199158
-16.0000000000164,0.28790331668077
-15.9000000000164,0.190858581390292
-15.8000000000164,0.091906850244022
-15.7000000000164,-0.007963183769521
-15.6000000000165,-0.107753652283089
-15.5000000000165,-0.206467481921695
-15.4000000000165,-0.303118356730015
-15.3000000000165,-0.396740573115497
-15.2000000000165,-0.486398688839406
-15.1000000000165,-0.571196869646462
-15.0000000000165,-0.650287840144572
-14.9000000000165,-0.722881349500562
-14.8000000000165,-0.788252067365148
-14.7000000000165,-0.845746831134114
-14.6000000000165,-0.894791172133121
-14.5000000000165,-0.934895055518812
-14.4000000000165,-0.965657776544978
-14.3000000000166,-0.986771964271925
